text	label
Så til spørsmål nr. 2, som gjeld bryggerireklame. Mitt utgangspunkt er at det er viktig kva regelverk det enkelte landet har. Vi har eit restriktivt regelverk i Noreg som utgangspunkt for samarbeid, på både nordisk og europeisk nivå.	N
vi tror at det er mulig å slippe bøndene i Norge noe mer fri fra det voldsomme reguleringsregimet som er på både størrelse, aktiviteter og hvordan man skal organisere landbruket. Jeg tror f.eks. at å regulere antallet deltakere eller størrelsen på samdriften i årene fremover, er med på å sørge for at færre kommer til å være bønder enn de som hadde ønsket det, særlig i Distrikts-Norge.	N
Men me meiner det er viktig at Stortinget fastsett ei avgrensing av denne handlefridomen, nemleg at ein ikkje skal kunna investera i atomkraftverk eller i føretak som vil auka klimagassutsleppa.	A
Når man er enige om at man skal forsterke et klimaforlik, er da representanten enig i at når man setter seg et mål, må man også være villige til å gjennomføre tiltak som står i forhold til målene, sånn at vi får den nødvendige reduksjonen i CO2-utslipp fram mot 2020 – noe som ligger i klimaforliket og implisitt i en forsterkning?	F
Vi vil gjøre det lønnsomt å være grønn. Vi vil gjøre det lønnsomt med energiøkonomiseringstiltak.	F
Det som har skjedd så langt i de tre–fire siste årene siden EØS-området ble åpnet opp i så stor grad, er at Norge har hatt høy vekst som nasjon.	F
Me byggjer fem gonger så mange studentbustader i år som ein gjorde under Bondevik II-regjeringa.	F
Senterpartiet er oppteke av betre stamvegar. Vi er opptekne av det sekundære riksvegnettet, og vi er opptekne av vegnettet elles.	F
Det ble heldigvis allerede i fjor tatt et grep for å redusere vedlikeholdsetterslepet både fra regjeringen og ikke minst etter samarbeidsavtalen med Kristelig Folkeparti og Venstre.	F
Den åpenheten er en papiråpenhet som ikke kommer til å hjelpe en eneste av de kvinnene som blir møtt med avvisning på legekontoret. Sannsynligvis blir det mer reservasjon og ikke mindre når stortingsflertallet eventuelt legitimerer det. Det er ikke et argument for å tillate lovbrudd at en til nå ikke har klart å få det vekk.	A
Vi ønsker alle lykke til med fjerning av formuesskatten for den type erstatningsbeløp. Det er vel fortjent for dem som får en slik type erstatning, for de har det vondt allerede.	A
Dette er egentlig kanskje vel så greit som vanlig naturgass, som finansministeren og jeg er enige om skal slippe veibruksavgift, i hvert fall foreløpig.	A
Vi har et historisk løft i antall pasientbehandlinger på vårt budsjett for neste år.	F
Forslaget lyder: «Stortinget ber Regjeringen legge frem egen sak om nasjonal plan for rassikring av veger med prioritering av konkrete prosjekter og forpliktende statlig finansiering.» Vi håper at dette er et godt forslag som Kristelig Folkeparti vil støtte senere i dag, når vi skal votere i sakens anledning.	F
Som det fremgår av komiteens merknader, er bevilgningene til elektroniske sjøkart en prioritert sak for Stortinget. Dette er et av de viktigste sikkerhetstiltak til sjøs staten kan bidra med.	F
Punkt 1: Vi må ha en bymiljøavtale. Det er det første som må på plass, og den kommer på plass nå i løpet av 2015.	F
Det er klart at det forslaget fra Fremskrittspartiet om å fjerne formuesskatten er det samme som å gi de 100 rikeste menneskene i Norge 7 mill. kr i skattelette hvert eneste år.	F
Regjeringssamarbeidet mellom Venstre, Høyre og Kristelig Folkeparti hadde en helt klar formulering om at vi ikke skulle åpne opp for oljeleting i Lofoten og Barentshavet, i sårbare områder.	N
Energiministeren er sikkert klar over at ved å erstatte ca. 10 TWh av oljefyrte anlegg med varmepumper, vil vi oppfylle Kyoto-avtalen	F
Det er for dårlig veiutbygging og veistandard rundt de store byene i Norge,	F
Får sentrum/Høyre-regjeringen fortsette, så blir programmet for lavere skatt både for personer og for næringsliv gjennomført.	F
For å innføra han vil me samtidig gjera noko med formuesskatten, og me har vore heilt konkrete på at han skal halverast i løpet av to år, med sikte på ei full avvikling. Så vert me kritiserte for at me har gjeve store skattelettar.	A
for å ta formuesskatten: Når man skal fjerne den, med 8 milliarder kr i reduksjon i inntekter til det offentlige og til fellesskapet, har det en motpost. Det har en motpost på kommuneøkonomisiden, på sosial- og helsesiden, på skolesiden. Men man sier ikke ett ord om hvor man skal ta disse pengene fra. Det er totalt uansvarlig.	F
Når det gjelder fattigdomspakken, består jo den av mange deler. En målretter arbeidsmarkedstiltakene, og ikke minst skal en også involvere frivillige organisasjoner.	F
Det er så mye penger at folk flest ikke er i stand til å forstå den småligheten som preger denne regjeringen, når man i en tid da bensinprisene stiger til himmels, klarer å få seg til å skulle øke bensin- og dieselavgiften ytterligere. Det er helt uforståelig og helt unødvendig.	A
Vi foreslår 100 mill. kr til en belønningsordning til klimatiltak i kommunene hvert år de neste fem årene. Vi skal ha en støtteordning for hydrogenstasjoner. Men dette er endringer som vi trenger, for vi vet at det er innenfor transportsektoren man trenger de største utslippskuttene fram til 2030. Det er det målet vi jobber målrettet mot.	F
Jeg mener fortsatt at vi er nødt til å få en mer lik beskatning av ulike formuesobjekter. Men jeg sa også den gangen at det er en del forutsetninger for en slik skatteomlegging. Det ene er at vi må opprettholde inntektene til skole, eldreomsorg, helse, osv., altså ikke redusere skattenivået totalt sett. Vi må opprettholde fordelingsvirkningene, og vi må sørge for at ingen blir nullskatteytere.	F
I forbindelse med «Fjord Champion»-ulykken viste det seg at det var mangel på slepebåtkapasitet	F
Mitt spørsmål til representanten Nordtun er: Trur ikke Arbeidarpartiet at dersom vi aukar skatten på viktige område, vil det medføre at vi får ein akselererande tendens til at norske bedrifter flaggar ut og etablerer seg i utlandet, med den verknaden at vi får aukande arbeidsløyse?	F
Når det gjelder egenandeler, er bildet i denne perioden at vi har fjernet egenandeler for 7–12-åringer, vi har fjernet femtilappen til fysioterapi, og vi har senket egenandelstak 2 med 1 000 kr.	A
Hvis den kritikken er så fundamental, er så grunnleggende som både representanten Brende fra Høyre og representanten Solvik-Olsen sier i sine innlegg, synes jeg den naturlige konklusjonen ville vært å stemme imot. Og det er et ærlig standpunkt, det kan vi respektere. Men å påstå at disse egentlig relativt små tiltakene som opposisjonen fremmer forslag om i fellesskap, skal være i stand til å demme opp for de enorme negative konsekvensene som opposisjonen beskriver, det tror jeg ikke er riktig. Jeg deler heller ikke beskrivelsen av hvor negative disse konsekvensene kommer til å være.	N
Som jeg sa i mitt hovedinnlegg, er jeg langt fra enig i alt i dette budsjettet. Jeg skulle gjerne ha vært med og redusert både bensinprisen og dieselprisen.	A
Representanten Ludvigsen viste et prisverdig engasjement for lokalsykehusene, og det er et engasjement som vi deler.	F
Når det gjelder spørsmålet om skatt, er det slik at den delen som angår skatt på aksjer og skatt på formue, øker kraftig for dem med høye inntekter, slik at den totale beskatningen av de rikeste her i landet øker mye med dette budsjettet.	A
Derfor er SV for det som vi også har fått gjennomslag for, og som jeg er glad for at vi får i dette budsjettet: mer penger til pasientbehandling i det offentlige helsevesenet og at det er fokusert på å få ned køene.	F
eiendomsskatten skal fortsatt være en frivillig kommunal skatt	A
Dessuten må jeg jo si at Halleraker kanskje glemte en av de tingene som vi faktisk går inn for nå, nemlig å øke produksjonen, altså haleproduksjonen på modne felt, og prøve å utvinne mer olje der. Det er svært viktig å utnytte de områdene som allerede er i bruk, ikke bare å gå inn i nye områder. Så det er vår strategi på det området.	N
Høyre er absolutt styringsdyktig på disse områdene. Det viste vi også gjennom samarbeidet med Kristelig Folkeparti og Venstre under Bondevik II. Noe av det første den regjeringen gjorde, var å åpne for Snøhvit-utbyggingen.	F
Denne reformen er et skritt i rett retning for å sikre næringsliv og skape arbeidsplasser	F
Me kan starte opp viktige rassikringsprosjekt i mange fylke	F
Jeg vil påstå at statsråden bommer på et helt sentralt poeng her. Konkurranseutsetting iverksettes ikke først og fremst for å spare penger, men for å få leverandørene til å yte sitt beste, gi bedre service, mer varierte tjenester og som en konsekvens også besparelser som kan føre til at man styrker tjenestetilbudet.	F
Derfor har vi sagt at vi må redusere på noen av de avgiftene som gjør at folk i dag stimuleres til å reise over grensen istedenfor å handle i norske butikker. Men vi er veldig målrettet når vi da sier at vi vil redusere avgiftene på øl og vin, vi vil redusere dem på snus, men ikke på tobakk og sprit. Vi kan godt si at dette er et godt samarbeidsutgangspunkt for en ny borgerlig regjering som skal dra landet i en bedre retning.	N
Jeg registrerer at han ikke har oversikt over hvor mye penger frivillige miljøvernorganisasjoner får av staten. Med andre ord: De kan ha et ganske tykt og langt sugerør rett inn i statskassen – for å finansiere sin egen kriminalitet.	A
Synest Senterpartiet det er greitt at pensjonistar som har greidd å spare opp nokre hundretusen i løpet av eit langt arbeidsliv og har desse plassert i banken, skal måtte betale formuesskatt av dette beløpet?	A
Det er gjennomført en rekke kutt i det regjeringen selv presenterte som sin tiltakspakke mot arbeidsløshet. Spesielt bekymringsfullt, synes jeg, er de 200 millionene som var igjen av sysselsettingstiltak i kommunene, og som var øremerket Sør-Vestlandet, der problemene er størst. De pengene er nå borte.	F
Til spørsmålet om markant styrking av oljevernberedskapen: Ja, det er nettopp det vi gjør.	F
Eg gav uttrykk for ei positiv haldning til at vi har fått auka pasienthandsaming.	F
Det vil nemleg koma 0,9 millionar tonn CO2-utslepp som følgje av utbygginga av Snøhvit, berre frå gasskraftverket	A
I Norge har arbeidstakerne en av verdens beste ordninger for å sikre inntekt ved sykdom. Det synes vi er bra.	F
Vi mener at hvis teknologien er så god og regelverket er så godt at det er minimal miljømessig risiko ved oljevirksomhet i disse områdene, har ikke Fremskrittspartiet noen ideologiske problemer med å åpne for det.	F
Fremskrittspartiet har i noen år fokusert på å skaffe til veie midler til en grusvegpakke, først og fremst for å få fast dekke, men også for å få økt bæreevne på fylkesvegene.	F
Senterpartiet er oppteke av betre stamvegar.	F
Vi i Venstre er ikke for nullskattytere, og vi vil gjerne være med på å drøfte hvordan vi kan være med på å avskaffe formuesskatten og samtidig unngå nullskattytere.	A
Hurtigrutemuseet på Stokmarknes har vært et hjertebarn for Kristelig Folkeparti i mange år.	F
Det er overraskande om KS seier det, for det som ligg til grunn for utrekning av dei 5 mrd. kr, er nettopp at det vert fleire eldre, og det skal tilsetjast fleire folk for å gi dei ei verdig omsorg.	F
Jeg prøvde å gå litt opp og se på grønne skatter	F
Jeg er veldig glad for komitélederens avklaring om at Venstres utgangspunkt er at man skal opprettholde en fullverdig CO2-kompensasjonsordning helt fram til 2020	F
Ellers er det helt klart at innenfor budsjettområdet kan det gjøres mye – og det er nødvendig å gjøre mye – for å styrke det klassiske naturvernet. Den rød-grønne regjeringen var heller ikke god på dette, det er betydelig etterslep når det gjelder nødvendige nasjonale investeringer i vernede områder i Norge. En trenger å gjøre mye mer.	F
Jeg kan forstå at noen ønsker reservasjonsrett, men å gjøre det til en rett for enhver fastlege til å være fastlege, mener jeg er en stor misforståelse av begrepet «valgfrihet».	A
SV er sjølvsagt opptatt av å koma i posisjon for å få ein skikkeleg miljøpolitikk.	F
Jeg tror det er veldig viktig at vi også fokuserer på de ikke-medikamentelle tilbudene, av grunner som jeg gjorde rede for her i går. Personlig tror jeg nok at det ofte kan være lurt at man har prøvd tilbud som er av ikke-medikamentell art, før man går over på LAR.	N
Difor har me terpa på, og me kjem til å terpa på, at arveavgifta ved generasjonsskifte i familiebedrifter på visse vilkår bør falla vekk dersom neste generasjon driv vidare	A
